날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m),적설(cm)
2019-03-14,20,8.3,,3.5,35.0,1774,
2019-03-14,21,8.0,0.0,2.5,53.0,1306,
2019-03-14,22,7.4,,2.9,66.0,1062,
2019-03-14,23,7.3,,2.1,71.0,884,
2019-03-15,00,6.8,,1.9,77.0,712,
2019-03-15,01,6.1,,1.8,81.0,541,
2019-03-15,02,5.8,,0.9,82.0,428,
2019-03-15,03,5.7,,2.2,83.0,349,
2019-03-15,04,5.0,,1.3,84.0,316,
2019-03-15,05,5.0,,1.3,83.0,310,
2019-03-15,06,4.7,,1.3,79.0,387,
2019-03-15,07,4.3,,0.4,82.0,323,
2019-03-15,08,4.4,,0.7,80.0,305,
2019-03-15,09,5.6,,0.6,73.0,347,
2019-03-15,10,7.8,,1.3,60.0,447,
2019-03-15,11,8.6,,1.5,51.0,639,
2019-03-15,12,9.2,,1.5,49.0,633,
2019-03-15,13,9.5,,2.8,30.0,1240,
2019-03-15,14,9.2,,2.1,28.0,1807,
2019-03-15,15,10.9,,2.1,26.0,1696,
2019-03-15,16,10.8,,1.4,28.0,1934,
2019-03-15,17,5.8,,4.0,69.0,1017,
2019-03-15,18,3.7,1.8,1.6,87.0,1370,
2019-03-15,19,2.8,,1.2,92.0,461,
2019-03-15,20,2.8,,0.6,93.0,727,
2019-03-15,21,2.5,1.7,1.1,93.0,590,
2019-03-15,22,2.5,,0.7,88.0,980,
2019-03-15,23,2.3,,2.4,86.0,912,
2019-03-16,00,1.6,0.0,1.9,92.0,464,
2019-03-16,01,1.3,,1.9,93.0,557,
2019-03-16,02,1.6,,1.8,92.0,578,
2019-03-16,03,1.2,,0.6,91.0,501,
2019-03-16,04,0.7,,0.3,93.0,440,
2019-03-16,05,0.5,,0.7,94.0,337,
2019-03-16,06,0.3,,0.3,95.0,311,
2019-03-16,07,0.6,,0.5,95.0,272,
2019-03-16,08,1.5,,0.9,88.0,362,
2019-03-16,09,2.6,,1.6,79.0,498,
2019-03-16,10,3.5,,1.7,76.0,591,
2019-03-16,11,4.9,,0.8,69.0,630,
2019-03-16,12,7.2,,2.5,57.0,817,
2019-03-16,13,7.8,,2.7,48.0,1504,
2019-03-16,14,8.6,,3.4,42.0,1744,
2019-03-16,15,7.8,,4.5,50.0,1392,
2019-03-16,16,7.6,,3.5,45.0,1662,
2019-03-16,17,7.4,,3.6,47.0,1744,
2019-03-16,18,6.7,,3.1,50.0,1671,
2019-03-16,19,6.0,,2.5,59.0,1468,
2019-03-16,20,5.5,,2.5,61.0,1415,
2019-03-16,21,5.1,,1.9,64.0,1363,
2019-03-16,22,4.6,,1.8,66.0,1370,
2019-03-16,23,4.0,,1.0,70.0,1241,
2019-03-17,00,3.4,,0.7,73.0,1128,
2019-03-17,01,3.4,,0.7,73.0,1045,
2019-03-17,02,3.5,,0.5,74.0,945,
2019-03-17,03,3.0,,0.9,78.0,800,
2019-03-17,04,3.1,,1.7,80.0,768,
2019-03-17,05,2.7,,0.4,83.0,679,
2019-03-17,06,2.8,,1.3,82.0,667,
2019-03-17,07,2.8,,0.9,83.0,636,
2019-03-17,08,3.4,,1.2,81.0,754,
2019-03-17,09,4.5,,2.5,76.0,1130,
2019-03-17,10,5.7,,2.5,69.0,1121,
2019-03-17,11,8.0,,2.6,50.0,1553,
2019-03-17,12,8.5,,2.9,37.0,1790,
2019-03-17,13,9.9,,4.0,30.0,1919,
2019-03-17,14,11.2,,2.9,24.0,1933,
2019-03-17,15,11.7,,4.3,26.0,1952,
2019-03-17,16,12.0,,2.7,28.0,1831,
2019-03-17,17,11.6,,2.3,32.0,1878,
2019-03-17,18,9.9,,3.4,37.0,1871,
2019-03-17,19,8.1,,2.9,40.0,1995,
2019-03-17,20,7.0,,2.2,44.0,1993,
2019-03-17,21,6.0,,1.8,48.0,1991,
2019-03-17,22,5.2,,2.1,52.0,1997,
2019-03-17,23,4.7,,1.3,56.0,1953,
2019-03-18,00,4.0,,0.7,59.0,1926,
2019-03-18,01,3.6,,1.3,59.0,1869,
2019-03-18,02,3.0,,1.5,62.0,1930,
2019-03-18,03,2.4,,0.9,68.0,1727,
2019-03-18,04,2.3,,0.4,71.0,1442,
2019-03-18,05,2.0,,0.7,72.0,1334,
2019-03-18,06,1.7,,0.6,74.0,1141,
2019-03-18,07,1.4,,0.9,77.0,1102,
2019-03-18,08,2.1,,1.1,66.0,1394,
2019-03-18,09,4.3,,1.3,56.0,1187,
2019-03-18,10,7.5,,1.5,40.0,1563,
2019-03-18,11,9.5,,0.9,32.0,1921,
2019-03-18,12,11.8,,1.5,26.0,1917,
2019-03-18,13,13.1,,2.4,24.0,1862,
2019-03-18,14,13.5,,2.0,21.0,1871,
2019-03-18,15,14.1,,2.6,24.0,1580,
2019-03-18,16,12.9,,2.4,25.0,1647,
2019-03-18,17,10.9,,3.4,29.0,1961,
2019-03-18,18,9.6,,2.2,29.0,2000,
2019-03-18,19,8.5,,1.3,30.0,2000,
2019-03-18,20,7.8,,0.9,33.0,1971,
2019-03-18,21,7.0,,0.9,34.0,1950,
2019-03-18,22,6.7,,0.4,37.0,2000,
2019-03-18,23,6.3,,0.8,39.0,1985,
2019-03-19,00,5.8,,1.0,39.0,2000,
2019-03-19,01,5.4,,0.6,40.0,2000,
2019-03-19,02,5.1,,0.5,40.0,2000,
2019-03-19,03,4.8,,0.6,46.0,1999,
2019-03-19,04,4.5,,0.7,47.0,1995,
2019-03-19,05,4.2,,0.4,47.0,1999,
2019-03-19,06,3.8,,1.2,50.0,1945,
2019-03-19,07,3.5,,1.1,51.0,1890,
2019-03-19,08,4.2,,1.3,48.0,1707,
2019-03-19,09,6.7,,1.4,41.0,1504,
2019-03-19,10,9.6,,1.0,32.0,1599,
2019-03-19,11,12.3,,1.2,22.0,1726,
2019-03-19,12,13.6,,1.9,24.0,1678,
2019-03-19,13,14.7,,1.6,31.0,1191,
2019-03-19,14,15.8,,3.0,35.0,740,
2019-03-19,15,16.7,,2.3,41.0,553,
2019-03-19,16,16.3,,2.8,46.0,556,
2019-03-19,17,15.9,,1.8,50.0,584,
2019-03-19,18,14.4,,2.3,57.0,623,
2019-03-19,19,12.6,,2.9,65.0,606,
2019-03-19,20,11.5,,2.3,72.0,464,
2019-03-19,21,10.6,,1.5,76.0,458,
2019-03-19,22,9.9,,0.5,79.0,411,
2019-03-19,23,9.4,,1.3,79.0,368,
2019-03-20,00,9.1,,0.3,81.0,327,
2019-03-20,01,8.5,,0.6,83.0,270,
2019-03-20,02,8.4,,0.8,82.0,262,
2019-03-20,03,8.1,,1.3,84.0,244,
2019-03-20,04,7.8,,1.0,85.0,245,
2019-03-20,05,7.4,,0.7,84.0,237,
2019-03-20,06,7.2,,0.7,84.0,235,
2019-03-20,07,7.6,,0.9,80.0,244,
2019-03-20,08,8.5,,0.9,75.0,258,
2019-03-20,09,10.2,,1.7,69.0,292,
2019-03-20,10,11.5,,1.9,63.0,343,
2019-03-20,11,12.4,,1.4,57.0,394,
2019-03-20,12,13.3,,1.4,52.0,435,
2019-03-20,13,14.4,,1.4,44.0,546,
2019-03-20,14,14.4,,1.1,44.0,539,
2019-03-20,15,13.4,0.5,1.7,63.0,451,
2019-03-20,16,11.9,,1.6,77.0,404,
2019-03-20,17,11.1,,1.4,87.0,369,
2019-03-20,18,10.7,2.4,1.0,88.0,262,
2019-03-20,19,10.3,,1.5,93.0,158,
2019-03-20,20,9.9,,2.4,94.0,140,
2019-03-20,21,9.8,7.5,1.8,96.0,117,
2019-03-20,22,9.6,,1.6,96.0,124,
2019-03-20,23,9.4,,2.3,96.0,131,
2019-03-21,00,9.3,6.1,1.7,96.0,139,
2019-03-21,01,9.4,,0.8,97.0,160,
2019-03-21,02,9.5,,0.7,97.0,112,
2019-03-21,03,9.6,1.3,0.4,97.0,76,
2019-03-21,04,9.6,,3.1,97.0,283,
2019-03-21,05,8.7,,2.6,97.0,204,
2019-03-21,06,8.3,2.0,1.7,97.0,431,
2019-03-21,07,8.1,,1.3,97.0,246,
2019-03-21,08,8.2,,2.1,97.0,142,
2019-03-21,09,8.1,0.0,2.6,97.0,94,
2019-03-21,10,8.8,,3.8,97.0,368,
2019-03-21,11,9.0,,3.6,92.0,485,
2019-03-21,12,9.9,,3.8,78.0,906,
2019-03-21,13,10.9,,3.8,71.0,1280,
2019-03-21,14,10.4,,3.5,71.0,883,
2019-03-21,15,10.0,,4.2,68.0,1303,
2019-03-21,16,9.3,,3.2,59.0,1405,
2019-03-21,17,7.6,,4.9,57.0,1224,
2019-03-21,18,5.7,,3.4,55.0,1222,
2019-03-21,19,4.4,,4.6,56.0,1496,
2019-03-21,20,3.7,,3.3,59.0,1363,
2019-03-21,21,3.3,,3.3,64.0,1227,
2019-03-21,22,2.7,,2.7,65.0,1073,
2019-03-21,23,2.4,,3.6,62.0,1319,
2019-03-22,00,1.9,,2.4,63.0,1422,
2019-03-22,01,1.6,,1.4,61.0,1678,
2019-03-22,02,1.2,,2.2,62.0,1796,
2019-03-22,03,0.8,,1.9,62.0,1949,
2019-03-22,04,0.4,,2.0,62.0,1950,
2019-03-22,05,-0.1,,1.2,60.0,1951,
2019-03-22,06,-0.6,,2.3,58.0,1406,
2019-03-22,07,-0.5,,2.7,55.0,1993,
2019-03-22,08,-0.3,,3.5,53.0,1944,
2019-03-22,09,0.6,,2.9,50.0,1932,
2019-03-22,10,2.3,,2.3,41.0,1732,
2019-03-22,11,3.6,,3.2,38.0,1828,
2019-03-22,12,4.7,,3.6,34.0,1946,
2019-03-22,13,5.8,,3.6,30.0,1938,
2019-03-22,14,7.4,,3.3,27.0,1902,
2019-03-22,15,7.7,,3.8,25.0,1965,
2019-03-22,16,8.3,,4.0,21.0,1895,
2019-03-22,17,7.8,,4.9,23.0,1909,
2019-03-22,18,7.0,,4.0,23.0,2000,
2019-03-22,19,5.4,,3.9,31.0,2000,
2019-03-22,20,4.7,,3.7,33.0,2000,
2019-03-22,21,4.0,,3.8,35.0,2000,
2019-03-22,22,3.4,,1.9,38.0,2000,
2019-03-22,23,2.7,,2.1,39.0,2000,
2019-03-23,00,2.2,,2.0,40.0,2000,
2019-03-23,01,1.4,,1.5,42.0,2000,
2019-03-23,02,0.8,,1.0,44.0,2000,
2019-03-23,03,0.3,,1.1,45.0,2000,
2019-03-23,04,0.3,,1.5,45.0,2000,
2019-03-23,05,0.2,,0.8,53.0,2000,
2019-03-23,06,-0.4,,0.6,55.0,2000,
2019-03-23,07,-0.2,,0.5,56.0,2000,
2019-03-23,08,1.1,,0.7,49.0,1987,
2019-03-23,09,3.9,,2.4,58.0,1955,
2019-03-23,10,5.4,,3.0,59.0,1733,
2019-03-23,11,6.5,,3.0,55.0,1840,
2019-03-23,12,5.4,0.0,5.2,64.0,1392,
2019-03-23,13,4.7,,2.0,84.0,1016,
2019-03-23,14,5.3,,3.0,70.0,1553,
2019-03-23,15,6.6,1.7,4.0,48.0,1905,
2019-03-23,16,6.9,,4.7,35.0,1965,
2019-03-23,17,7.3,,4.2,27.0,2000,
2019-03-23,18,6.2,,4.7,28.0,2000,
2019-03-23,19,4.8,,3.5,34.0,2000,
2019-03-23,20,3.8,,2.8,37.0,2000,
2019-03-23,21,3.2,,2.0,38.0,2000,
2019-03-23,22,2.7,,2.5,36.0,2000,
2019-03-23,23,2.1,,1.5,36.0,2000,
2019-03-24,00,1.5,,1.9,39.0,2000,
2019-03-24,01,1.0,,1.1,44.0,2000,
2019-03-24,02,0.4,,0.8,47.0,2000,
2019-03-24,03,-0.2,,0.1,52.0,1994,
2019-03-24,04,-0.4,,0.8,52.0,1995,
2019-03-24,05,-0.6,,0.9,57.0,1911,
2019-03-24,06,-0.3,,1.7,56.0,2000,
2019-03-24,07,-0.8,,1.3,62.0,1998,
2019-03-24,08,0.3,,1.4,48.0,1958,
2019-03-24,09,3.0,,2.0,42.0,1931,
2019-03-24,10,5.1,,2.6,35.0,1954,
2019-03-24,11,7.6,,1.8,30.0,2000,
2019-03-24,12,8.6,,3.4,33.0,1855,
2019-03-24,13,9.3,,4.4,31.0,1887,
2019-03-24,14,9.0,,4.3,30.0,2000,
2019-03-24,15,9.0,,4.3,32.0,2000,
2019-03-24,16,9.0,,3.9,39.0,1949,
2019-03-24,17,8.3,,3.8,34.0,2000,
2019-03-24,18,7.2,,3.2,31.0,2000,
2019-03-24,19,5.5,,2.7,41.0,2000,
2019-03-24,20,4.6,,3.5,57.0,2000,
2019-03-24,21,4.0,,2.0,54.0,1997,
2019-03-24,22,3.7,,2.1,57.0,2000,
2019-03-24,23,3.6,,2.2,61.0,2000,
2019-03-25,00,3.3,,1.8,63.0,1982,
2019-03-25,01,3.2,,1.3,64.0,1962,
2019-03-25,02,3.5,,1.0,65.0,1946,
2019-03-25,03,2.9,,1.1,67.0,1699,
2019-03-25,04,3.2,,1.0,66.0,1676,
2019-03-25,05,3.5,,0.9,66.0,1735,
2019-03-25,06,3.8,,0.9,66.0,1747,
2019-03-25,07,3.8,,2.0,67.0,1887,
2019-03-25,08,4.2,,0.6,65.0,1723,
2019-03-25,09,5.6,,1.1,60.0,1655,
2019-03-25,10,7.1,,1.5,57.0,1511,
2019-03-25,11,7.8,,1.0,55.0,1295,
2019-03-25,12,9.0,,0.9,50.0,1094,
2019-03-25,13,10.2,,3.1,51.0,760,
2019-03-25,14,10.6,,3.0,50.0,705,
2019-03-25,15,10.6,,4.6,48.0,732,
2019-03-25,16,11.2,,4.6,46.0,765,
2019-03-25,17,11.1,,4.5,46.0,793,
2019-03-25,18,10.4,,3.1,44.0,994,
2019-03-25,19,9.5,,2.6,46.0,1134,
2019-03-25,20,8.8,,2.7,48.0,1321,
2019-03-25,21,8.3,,2.7,53.0,1440,
2019-03-25,22,7.8,,1.5,56.0,1427,
2019-03-25,23,7.5,,1.4,55.0,1307,
2019-03-26,00,7.7,,2.8,61.0,1175,
2019-03-26,01,7.7,,2.5,70.0,1162,
2019-03-26,02,7.7,,1.9,75.0,1004,
2019-03-26,03,7.5,,1.7,78.0,707,
2019-03-26,04,7.5,,0.9,79.0,523,
2019-03-26,05,7.4,,2.0,80.0,449,
2019-03-26,06,7.5,,1.6,82.0,353,
2019-03-26,07,7.5,,1.4,82.0,343,
2019-03-26,08,7.8,,1.6,79.0,348,
2019-03-26,09,8.8,,0.9,71.0,430,
2019-03-26,10,11.1,,1.6,61.0,458,
2019-03-26,11,13.3,,1.8,47.0,639,
2019-03-26,12,14.1,,2.8,30.0,1067,
2019-03-26,13,15.0,,2.4,30.0,1366,
2019-03-26,14,16.6,,2.4,27.0,1531,
2019-03-26,15,17.0,,2.8,27.0,1612,
2019-03-26,16,17.5,,1.6,25.0,1595,
2019-03-26,17,17.3,,2.6,24.0,1874,
2019-03-26,18,15.9,,2.6,31.0,1360,
2019-03-26,19,13.4,,1.4,37.0,1232,
2019-03-26,20,11.9,,1.9,39.0,1178,
2019-03-26,21,11.1,,2.3,38.0,1336,
2019-03-26,22,10.7,,2.4,38.0,1178,
2019-03-26,23,10.1,,1.1,40.0,1247,
2019-03-27,00,9.2,,0.8,52.0,950,
2019-03-27,01,9.7,,3.2,47.0,796,
2019-03-27,02,9.9,,1.2,50.0,637,
2019-03-27,03,10.0,,3.0,62.0,472,
2019-03-27,04,9.9,,3.1,71.0,425,
2019-03-27,05,9.8,,2.6,74.0,371,
2019-03-27,06,9.7,,2.0,76.0,323,
2019-03-27,07,10.1,,2.1,75.0,305,
2019-03-27,08,10.6,,3.5,72.0,334,
2019-03-27,09,11.7,,2.1,66.0,409,
2019-03-27,10,12.8,,3.4,61.0,492,
2019-03-27,11,14.6,,3.2,53.0,676,
2019-03-27,12,15.8,,5.1,49.0,852,
2019-03-27,13,15.5,,4.4,49.0,774,
2019-03-27,14,15.8,,4.3,49.0,734,
2019-03-27,15,15.1,,5.1,49.0,873,
2019-03-27,16,14.0,,5.2,55.0,787,
2019-03-27,17,12.6,,3.4,64.0,653,
2019-03-27,18,11.6,,3.5,70.0,554,
2019-03-27,19,10.9,,3.4,74.0,440,
2019-03-27,20,10.5,,1.5,76.0,357,
2019-03-27,21,10.0,,2.7,77.0,318,
2019-03-27,22,9.7,,2.3,78.0,289,
2019-03-27,23,9.5,,1.8,79.0,262,
2019-03-28,00,8.9,,2.1,82.0,215,
2019-03-28,01,8.6,,2.6,82.0,197,
2019-03-28,02,8.3,,1.4,84.0,176,
2019-03-28,03,7.7,,3.4,85.0,181,
2019-03-28,04,7.2,,3.5,84.0,218,
2019-03-28,05,6.7,,2.1,80.0,297,
2019-03-28,06,6.1,,3.5,83.0,270,
2019-03-28,07,5.6,,0.9,85.0,237,
2019-03-28,08,6.0,,2.0,79.0,292,
2019-03-28,09,7.2,,1.8,65.0,477,
2019-03-28,10,9.1,,1.6,56.0,516,
2019-03-28,11,11.0,,3.2,52.0,591,
2019-03-28,12,12.5,,2.8,38.0,706,
2019-03-28,13,13.7,,2.9,27.0,1004,
2019-03-28,14,14.2,,2.7,17.0,1735,
2019-03-28,15,14.1,,3.4,20.0,1445,
2019-03-28,16,13.8,,3.7,24.0,1437,
2019-03-28,17,12.9,,4.5,29.0,1540,
2019-03-28,18,11.3,,3.5,32.0,1850,
2019-03-28,19,9.7,,3.1,31.0,1881,
2019-03-28,20,8.8,,3.1,35.0,1977,
2019-03-28,21,8.4,,2.3,37.0,1959,
2019-03-28,22,8.4,,2.0,39.0,1923,
2019-03-28,23,8.1,,3.3,45.0,1974,
2019-03-29,00,7.9,,1.6,39.0,1999,
2019-03-29,01,7.7,,2.3,40.0,1988,
2019-03-29,02,7.2,,1.5,40.0,2000,
2019-03-29,03,6.9,,0.8,37.0,2000,
2019-03-29,04,6.4,,1.1,26.0,2000,
2019-03-29,05,6.3,,1.4,29.0,2000,
2019-03-29,06,5.6,,1.3,33.0,2000,
2019-03-29,07,5.6,,1.1,35.0,2000,
2019-03-29,08,5.9,,0.7,35.0,2000,
2019-03-29,09,7.7,,0.9,32.0,1998,
2019-03-29,10,10.2,,1.6,32.0,1856,
2019-03-29,11,11.4,,2.1,29.0,1715,
2019-03-29,12,12.3,,3.1,26.0,1857,
2019-03-29,13,13.8,,1.8,23.0,1841,
2019-03-29,14,14.8,,2.5,20.0,1888,
2019-03-29,15,14.9,,2.7,22.0,1669,
2019-03-29,16,14.1,,3.8,27.0,1836,
2019-03-29,17,12.7,,3.6,30.0,1985,
2019-03-29,18,11.4,,3.2,30.0,1960,
2019-03-29,19,9.4,,3.0,32.0,1997,
2019-03-29,20,8.2,,2.0,28.0,2000,
2019-03-29,21,7.9,,2.4,38.0,1999,
2019-03-29,22,7.5,,2.5,39.0,1983,
2019-03-29,23,7.3,,2.4,43.0,1892,
2019-03-30,00,7.1,,2.5,47.0,1977,
2019-03-30,01,5.7,,3.1,71.0,795,
2019-03-30,02,4.5,,1.1,86.0,775,
2019-03-30,03,4.4,1.6,2.9,87.0,632,
2019-03-30,04,3.9,,0.5,88.0,708,
2019-03-30,05,4.1,,0.1,93.0,650,
2019-03-30,06,4.4,0.0,0.7,91.0,572,
2019-03-30,07,4.7,,1.2,92.0,472,
2019-03-30,08,5.0,,2.1,86.0,514,
2019-03-30,09,5.4,0.0,2.0,83.0,564,
2019-03-30,10,6.0,,2.6,79.0,700,
2019-03-30,11,6.5,,3.0,73.0,714,
2019-03-30,12,7.6,0.0,3.1,69.0,792,
2019-03-30,13,6.6,,3.4,78.0,667,
2019-03-30,14,7.9,,5.7,63.0,1065,
2019-03-30,15,7.7,0.1,5.9,39.0,2000,
2019-03-30,16,7.1,,4.9,45.0,1978,
2019-03-30,17,5.9,,5.3,57.0,1918,
2019-03-30,18,4.7,0.0,4.2,66.0,1812,
2019-03-30,19,3.7,,4.9,65.0,1726,
2019-03-30,20,3.6,,4.3,68.0,1342,
2019-03-30,21,3.7,0.1,3.7,69.0,1175,
2019-03-30,22,3.9,,3.5,69.0,1150,
2019-03-30,23,4.1,,4.2,70.0,1275,
2019-03-31,00,3.7,0.0,3.8,72.0,1464,
2019-03-31,01,3.4,,4.4,69.0,1346,
2019-03-31,02,3.2,,4.8,70.0,1269,
2019-03-31,03,3.3,0.0,3.4,69.0,1249,
2019-03-31,04,3.2,,3.1,69.0,1233,
2019-03-31,05,3.2,,2.9,70.0,1184,
2019-03-31,06,3.1,0.0,3.0,69.0,1126,
2019-03-31,07,3.0,,1.5,67.0,1100,
2019-03-31,08,3.0,,2.8,63.0,1123,
2019-03-31,09,3.1,,2.6,60.0,1194,
2019-03-31,10,3.5,,3.7,58.0,1182,
2019-03-31,11,4.2,,2.7,53.0,1116,
2019-03-31,12,5.0,,4.1,47.0,1097,
2019-03-31,13,4.8,,3.1,51.0,1141,
2019-03-31,14,5.3,,2.9,46.0,1210,
2019-03-31,15,6.7,,3.0,35.0,1534,
2019-03-31,16,8.0,,3.3,24.0,1997,
2019-03-31,17,7.5,,4.4,20.0,2000,
2019-03-31,18,6.8,,3.2,27.0,2000,
2019-03-31,19,5.9,,3.1,24.0,2000,
2019-03-31,20,4.9,,2.6,24.0,2000,
2019-03-31,21,4.2,,3.1,25.0,2000,
2019-03-31,22,3.6,,2.8,28.0,2000,
2019-03-31,23,3.0,,1.6,31.0,2000,
2019-04-01,00,2.6,,2.3,36.0,2000,
2019-04-01,01,1.8,,0.7,44.0,2000,
2019-04-01,02,1.2,,0.6,50.0,2000,
2019-04-01,03,0.7,,0.6,53.0,2000,
2019-04-01,04,0.4,,0.8,55.0,2000,
2019-04-01,05,0.6,,1.2,58.0,2000,
2019-04-01,06,0.4,,0.9,65.0,2000,
2019-04-01,07,0.5,,1.1,65.0,2000,
2019-04-01,08,2.1,,2.3,60.0,1914,
2019-04-01,09,4.2,,3.2,43.0,2000,
2019-04-01,10,6.1,,4.3,25.0,1970,
2019-04-01,11,7.3,,4.2,21.0,1908,
2019-04-01,12,9.2,,2.4,16.0,2000,
2019-04-01,13,9.1,,5.3,17.0,2000,
2019-04-01,14,10.0,,4.0,20.0,1965,
2019-04-01,15,11.2,,2.7,20.0,1999,
2019-04-01,16,10.5,,3.9,22.0,1980,
2019-04-01,17,9.5,,4.7,28.0,2000,
2019-04-01,18,8.7,,3.4,32.0,2000,
2019-04-01,19,7.0,,3.9,31.0,2000,
2019-04-01,20,6.3,,2.4,36.0,2000,
2019-04-01,21,5.7,,2.1,35.0,2000,
2019-04-01,22,5.1,,2.0,46.0,2000,
2019-04-01,23,4.6,,1.8,52.0,2000,
2019-04-02,00,3.8,,1.1,54.0,2000,
2019-04-02,01,3.6,,2.0,52.0,2000,
2019-04-02,02,3.4,,2.4,51.0,2000,
2019-04-02,03,2.3,,1.1,49.0,2000,
2019-04-02,04,2.0,,1.6,47.0,2000,
2019-04-02,05,1.5,,1.4,49.0,2000,
2019-04-02,06,1.3,,0.6,54.0,2000,
2019-04-02,07,1.5,,0.4,61.0,1952,
2019-04-02,08,2.9,,0.8,55.0,1813,
2019-04-02,09,5.8,,2.8,45.0,1912,
2019-04-02,10,7.4,,1.8,31.0,1865,
2019-04-02,11,9.5,,2.8,26.0,1955,
2019-04-02,12,10.5,,2.6,23.0,1894,
2019-04-02,13,10.8,,3.7,20.0,1939,
2019-04-02,14,11.8,,4.0,19.0,1959,
2019-04-02,15,12.3,,2.9,18.0,1894,
2019-04-02,16,12.5,,3.8,18.0,1862,
2019-04-02,17,11.1,,4.9,24.0,1950,
2019-04-02,18,9.8,,3.7,22.0,1998,
2019-04-02,19,8.1,,2.7,28.0,2000,
2019-04-02,20,7.0,,2.6,33.0,2000,
2019-04-02,21,6.3,,2.1,46.0,1993,
2019-04-02,22,5.8,,1.2,38.0,2000,
2019-04-02,23,5.6,,1.2,34.0,2000,
2019-04-03,00,5.0,,1.5,38.0,2000,
2019-04-03,01,4.2,,1.3,40.0,2000,
2019-04-03,02,4.4,,2.2,49.0,1975,
2019-04-03,03,3.8,,0.9,56.0,1946,
2019-04-03,04,3.1,,0.7,58.0,1556,
2019-04-03,05,2.6,,0.5,64.0,1835,
2019-04-03,06,2.0,,1.2,51.0,1985,
2019-04-03,07,2.0,,0.8,50.0,1954,
2019-04-03,08,3.5,,1.2,41.0,1732,
2019-04-03,09,6.5,,0.8,42.0,1538,
2019-04-03,10,9.3,,1.8,30.0,1518,
2019-04-03,11,11.2,,1.9,32.0,1331,
2019-04-03,12,12.4,,1.6,25.0,1458,
2019-04-03,13,12.8,,3.3,22.0,1862,
2019-04-03,14,13.3,,3.0,24.0,1822,
2019-04-03,15,13.2,,3.7,19.0,2000,
2019-04-03,16,12.6,,4.1,16.0,1994,
2019-04-03,17,12.0,,3.8,20.0,1942,
2019-04-03,18,10.6,,3.7,25.0,1946,
2019-04-03,19,8.7,,4.1,28.0,2000,
2019-04-03,20,7.6,,3.9,29.0,2000,
2019-04-03,21,6.8,,2.6,32.0,2000,
2019-04-03,22,6.4,,2.2,33.0,2000,
2019-04-03,23,5.8,,2.5,36.0,2000,
2019-04-04,00,5.5,,2.1,39.0,1994,
2019-04-04,01,5.2,,2.5,44.0,1994,
2019-04-04,02,4.7,,1.3,51.0,2000,
2019-04-04,03,4.0,,0.6,59.0,1963,
2019-04-04,04,3.7,,0.8,64.0,1805,
2019-04-04,05,3.3,,0.6,67.0,1403,
2019-04-04,06,3.2,,0.7,69.0,1192,
2019-04-04,07,3.3,,1.0,71.0,1171,
2019-04-04,08,4.7,,0.9,61.0,1062,
2019-04-04,09,7.5,,1.6,54.0,1106,
2019-04-04,10,9.6,,2.9,49.0,1319,
2019-04-04,11,11.7,,2.9,39.0,1620,
2019-04-04,12,13.3,,4.5,33.0,1835,
2019-04-04,13,14.7,,3.8,30.0,1868,
2019-04-04,14,15.2,,3.4,25.0,1955,
2019-04-04,15,15.6,,3.0,23.0,2000,
2019-04-04,16,14.7,,4.3,22.0,1995,
2019-04-04,17,14.1,,4.2,23.0,2000,
2019-04-04,18,12.3,,4.1,26.0,1990,
2019-04-04,19,11.0,,2.8,28.0,2000,
2019-04-04,20,10.5,,2.2,34.0,2000,
2019-04-04,21,9.9,,2.8,32.0,2000,
2019-04-04,22,9.1,,2.7,36.0,2000,
2019-04-04,23,8.3,,3.7,48.0,2000,
2019-04-05,00,7.9,,3.2,48.0,1978,
2019-04-05,01,7.4,,3.3,56.0,1885,
2019-04-05,02,7.2,,3.1,65.0,1603,
2019-04-05,03,7.1,,2.2,69.0,1417,
2019-04-05,04,7.2,,1.8,72.0,1236,
2019-04-05,05,7.5,,2.3,73.0,1029,
2019-04-05,06,8.0,0.0,2.7,78.0,666,
2019-04-05,07,8.3,0.0,2.1,84.0,333,
2019-04-05,08,8.7,0.0,1.2,85.0,320,
2019-04-05,09,9.8,0.0,1.6,77.0,359,
2019-04-05,10,11.9,,3.0,66.0,462,
2019-04-05,11,13.7,,2.9,40.0,990,
2019-04-05,12,14.9,,3.0,27.0,1225,
2019-04-05,13,16.1,,4.1,19.0,1804,
2019-04-05,14,16.8,,3.9,24.0,1330,
2019-04-05,15,17.0,,3.8,19.0,1216,
2019-04-05,16,16.7,,3.6,16.0,1752,
2019-04-05,17,15.8,,4.3,16.0,1978,
2019-04-05,18,15.0,,2.6,15.0,2000,
2019-04-05,19,13.0,,3.3,21.0,2000,
2019-04-05,20,11.7,,4.1,26.0,1981,
2019-04-05,21,11.1,,3.6,22.0,1993,
2019-04-05,22,10.3,,1.6,22.0,1975,
2019-04-05,23,9.6,,1.8,22.0,2000,
2019-04-06,00,8.5,,0.6,21.0,2000,
2019-04-06,01,8.0,,1.3,25.0,2000,
2019-04-06,02,7.3,,0.6,26.0,2000,
2019-04-06,03,7.0,,0.3,27.0,2000,
2019-04-06,04,6.5,,1.0,29.0,2000,
2019-04-06,05,6.2,,0.4,30.0,2000,
2019-04-06,06,5.9,,0.8,27.0,2000,
